,hits,kills,headshots,accuracy,shots,deaths,weapon,user,ranking,weapontype_weapon_assault_rifle,weapontype_weapon_launcher,weapontype_weapon_lmg,weapontype_weapon_marksman,weapontype_weapon_melee,weapontype_weapon_other,weapontype_weapon_pistol,weapontype_weapon_shotgun,weapontype_weapon_smg,weapontype_weapon_sniper,gametype_battle,gametype_psn,gametype_xbl
315,-0.31678341561703227,-0.16962056868743516,0.3136075216204887,1.7343150426086267,-0.3220191696823633,-0.3086091495047747,iw8_sn_kilo98,xBxllin%231862,1,0,0,0,1,0,0,0,0,0,0,1,0,0
316,-0.3838839283003762,-0.40969515107951227,-0.46574791238069796,-1.3201825495423447,-0.34672263202628073,-0.4225065814416852,iw8_la_rpapa7,Sillygoose%2311859,18,0,1,0,0,0,0,0,0,0,0,1,0,0
317,-0.3827999135558957,-0.411468227758922,-0.46391413488893046,-0.8102447926815541,-0.34603715708397353,-0.4291199807154413,iw8_lm_mkilo3,Bdubzs%231713,8,0,0,1,0,0,0,0,0,0,0,1,0,0
318,-0.3591683921262204,-0.39231899962129696,-0.4492439149547905,0.1535560646338075,-0.3291639277348731,-0.41662800430945757,iw8_lm_mgolf34,ImArmanIII,56,0,0,1,0,0,0,0,0,0,0,0,1,0
319,-0.28513018507820115,-0.041604432434052846,-0.1448368513213858,0.6811445055207974,-0.2905136867570897,-0.050686577828286936,iw8_sn_xmike109,xtddxZ%231539,17,0,0,0,0,0,0,0,0,0,1,1,0,0
320,-0.16252811747745474,-0.14515211051158095,0.4419719460442136,-0.2186697970004341,-0.12549877660705847,-0.254232311031669,iw8_ar_mcharlie,Hayabusa,2,1,0,0,0,0,0,0,0,0,0,0,0,1
321,-0.3377049001855062,-0.27245901609319934,-0.15767329376375827,-0.12894448052240085,-0.30493502496639907,-0.3313886358921568,iw8_sn_sksierra,xBxllin%231862,1,0,0,0,1,0,0,0,0,0,0,1,0,0
322,-0.11092901564018216,-0.19054287350446997,-0.23102439343445821,-0.159493243322494,-0.08595214532010416,-0.3196314816277015,iw8_sm_papa90,xtddxZ%231539,17,0,0,0,0,0,0,0,0,1,0,1,0,0
323,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.3484099549611908,-0.4291199807154413,iw8_lm_mgolf36,vengefulxz%232126,5,0,0,1,0,0,0,0,0,0,0,1,0,0
324,-0.38410073124927235,0.14846938759866993,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.06538302065885604,iw8_knife,L_fras,47,0,0,0,0,1,0,0,0,0,0,0,1,0
325,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_ar_anovember94,yungswagboi%231286,51,1,0,0,0,0,0,0,0,0,0,1,0,0
326,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_ar_asierra12,Gamer52595,65,1,0,0,0,0,0,0,0,0,0,0,1,0
327,-0.2507669176781688,-0.23806132851265066,-0.38322792525116056,0.7195015545933273,-0.27174221910621543,-0.1623795433406121,iw8_sh_oscar12,Sillygoose%2311859,18,0,0,0,0,0,0,0,1,0,0,1,0,0
328,-0.37022534251992173,-0.40082976768246364,-0.451077692446558,0.05442805299539134,-0.33704688957140594,-0.42471104786627056,iw8_ar_anovember94,easyB%2321571,3,1,0,0,0,0,0,0,0,0,0,1,0,0
329,-0.3716345616877464,-0.4029574596977553,-0.44007502749595295,-0.055055188492629165,-0.3374159914634175,-0.42324140358321366,iw8_ar_mcharlie,Bdubzs%231713,8,1,0,0,0,0,0,0,0,0,0,1,0,0
330,0.5780707559516342,0.18925015122509367,0.2769319717851388,-0.030062556611472533,0.4933269097712023,0.1256707361385423,iw8_ar_mcharlie,caa%2311577,26,1,0,0,0,0,0,0,0,0,0,1,0,0
331,-0.36794891155651266,-0.3887728462624775,-0.43457369502065046,-0.2756905299582245,-0.3314839967703744,-0.4019315614788885,iw8_sn_sksierra,Peppers%2311699,44,0,0,0,1,0,0,0,0,0,0,1,0,0
332,0.047337137053973265,-0.0809667347169488,-0.16684218122259578,-0.18888848252395618,0.07566175453924903,0.0764376526561358,iw8_sm_augolf,Peppers%2311699,44,0,0,0,0,0,0,0,0,1,0,1,0,0
333,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_ar_anovember94,Gamer52595,65,1,0,0,0,0,0,0,0,0,0,0,1,0
334,-0.3532063110315776,-0.3047290116584564,-0.2933728281545531,0.6283565727443162,-0.3299548603606121,-0.35343330013801044,iw8_sn_alpha50,sahoka%2311682,37,0,0,0,0,0,0,0,0,0,1,1,0,0
335,-0.2642087005097272,-0.3249420858037273,-0.2970403831380881,-0.025046893534945096,-0.2439804839427735,-0.34681990086425435,iw8_ar_sierra552,Serkull,12,1,0,0,0,0,0,0,0,0,0,0,0,1
336,-0.12599682058846134,-0.1916067195121158,-0.2511959458439007,-0.043820065203646036,-0.12051590106490222,-0.023498158591734097,iw8_pi_golf21,HanzLuger,61,0,0,0,0,0,0,1,0,0,0,0,1,0
337,-0.38052348259248664,-0.3384174685672412,-0.458412802413628,-0.9645879713159774,-0.33963060281548696,-0.3306538137506283,iw8_la_rpapa7,xtddxZ%231539,17,0,1,0,0,0,0,0,0,0,0,1,0,0
338,-0.3839923297748243,-0.32458747046784536,-0.46574791238069796,3.7174828064518346,-0.34851541264462266,0.03602243487207076,iw8_knife,Smokinpdjr%231670,21,0,0,0,0,1,0,0,0,0,0,1,0,0
339,-0.2750488479545324,-0.2820336301620119,-0.3300483779899031,0.06832497800869683,-0.25919275477782194,-0.2196956703798316,iw8_pi_mike1911,willjopp,38,0,0,0,0,0,0,1,0,0,0,0,1,0
340,-0.18691844922826636,-0.09940673218280996,-0.31171060307222814,1.9753696546999022,-0.2763296283355021,-0.030111557865490194,iw8_sh_dpapa12,Its marceee,15,0,0,0,0,0,0,0,1,0,0,0,0,1
341,1.1438180510960159,0.7615993033385537,1.2690055948313552,0.05957791081611737,0.9101220391148426,1.292568296885729,iw8_ar_sierra552,ccCloudcc,42,1,0,0,0,0,0,0,0,0,0,0,1,0
342,-0.2691951683343376,-0.16394672331332405,0.26226175185099876,0.05118895633267636,-0.2533398533473527,-0.29758681738184783,iw8_ar_asierra12,Hayabusa,2,1,0,0,0,0,0,0,0,0,0,0,0,1
343,-0.36794891155651266,-0.3703328487966163,-0.451077692446558,1.8321094732708998,-0.34234613816385784,-0.3703342093931649,iw8_sh_oscar12,ImArmanIII,56,0,0,0,0,0,0,0,1,0,0,0,1,0
344,-0.360252406870701,-0.36359515741485937,-0.4565790249218605,0.7104703203604017,-0.33472682053590463,-0.2983216395233763,iw8_la_kgolf,Smokinpdjr%231670,21,0,1,0,0,0,0,0,0,0,0,1,0,0
345,-0.36534727616975937,-0.3905459229418872,-0.4272385850535805,0.08877081247405098,-0.3333558706512902,-0.4107494271772299,iw8_pi_golf21,Bdubzs%231713,8,0,0,0,0,0,0,1,0,0,0,1,0,0
346,-0.3630708452063503,-0.3685597721172066,-0.46574791238069796,0.35129578882111717,-0.3339622523310235,-0.001453494345880445,iw8_la_juliet,johnnylatenight,64,0,1,0,0,0,0,0,0,0,0,0,0,1
347,0.022621600879817485,0.06903555236111414,-0.014638649405893428,0.33031719313085484,-0.0637796673785518,0.2792485637179894,iw8_ar_falima,willjopp,38,1,0,0,0,0,0,0,0,0,0,0,1,0
348,-0.3261059424195647,-0.22103979239031726,-0.27136749825334316,1.0243031968515015,-0.31919817665056055,-0.1344563019625308,iw8_sn_hdromeo,vengefulxz%232126,5,0,0,0,0,0,0,0,0,0,1,1,0,0
349,-0.32014386132492184,-0.20543671761151167,0.23292131198271881,2.1901871330599496,-0.32647475680736016,-0.24320997890874216,iw8_sn_kilo98,Shoe kit,48,0,0,0,1,0,0,0,0,0,0,0,0,1
350,-0.38355872387703205,0.6435123964898658,-0.46208035739716297,-1.4090759073988424,-0.33778509335542906,-0.4114842493187584,iw8_la_rpapa7,L_fras,47,0,1,0,0,0,0,0,0,0,0,0,1,0
351,-0.3422577621123244,-0.3749428481630816,-0.43457369502065046,-0.306678280122836,-0.303221337610631,-0.40560567218653076,iw8_lm_kilo121,space%2312706,55,0,0,1,0,0,0,0,0,0,0,1,0,0
352,-0.3412821488422919,-0.20933748630621307,-0.08798974907659335,0.0874175024207908,-0.31387256363725075,-0.35269847799648196,iw8_sn_crossbow,ChillItWasntMe,10,0,0,0,1,0,0,0,0,0,0,0,0,1
353,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_la_kgolf,Gamer52595,65,0,1,0,0,0,0,0,0,0,0,0,1,0
354,-0.33521166627320104,-0.313594395055505,-0.35205370789111307,0.20638270984983098,-0.3117634099686132,-0.34608507872272587,iw8_ar_falima,Iwakrawi,39,1,0,0,0,0,0,0,0,0,0,0,1,0
355,-0.23038744048193507,-0.12883980506101145,-0.3007079381216231,0.666659886315402,-0.2578218048932075,-0.1410697012362869,iw8_sh_oscar12,AtomicCow_,57,0,0,0,0,0,0,0,1,0,0,0,1,0
356,-0.36057761129404514,-0.32565131647549117,-0.37039148280878803,0.3826796203661263,-0.3325122091838352,-0.30713950522171773,iw8_sn_hdromeo,itsdrewjitsu,63,0,0,0,0,0,0,0,0,0,1,0,1,0
357,-0.38410073124927235,-0.4121774584306859,-0.46574791238069796,-1.4728390754815621,-0.34851541264462266,-0.4291199807154413,iw8_la_juliet,JIIIlllIII%231953,35,0,1,0,0,0,0,0,0,0,0,1,0,0
358,-0.23136305375196756,0.029318634742336248,-0.1320004088790133,0.129168269895033,-0.2281618314279918,-0.09036697347082351,iw8_ar_falima,EkAZ%232396,32,1,0,0,0,0,0,0,0,0,0,1,0,0
359,-0.11873392180044187,-0.07635673535048351,-0.09349108155189584,0.08981102499475715,-0.13414630664847246,-0.12416879198113244,iw8_ar_asierra12,ryva1%232844,50,1,0,0,0,0,0,0,0,0,0,1,0,0
360,-0.3762958250890126,-0.4054397670489289,-0.4455763599712555,-0.2555648881877364,-0.34042153544122605,-0.42765033643238437,iw8_sm_mpapa7,Bdubzs%231713,8,0,0,0,0,0,0,0,0,1,0,1,0,0
361,-0.27103799339995444,-0.09160519479340716,-0.17234351369789827,2.3368060496813743,-0.31105157060544797,-0.15944025477449827,iw8_sh_romeo870,JIIIlllIII%231953,35,0,0,0,0,0,0,0,1,0,0,1,0,0
362,0.31573918778734916,0.39989166073896926,0.5538323730420309,-0.5516118783142998,0.6104640316431609,0.17857793032859104,iw8_ar_mcharlie,JIIIlllIII%231953,35,1,0,0,0,0,0,0,0,0,0,1,0,0
363,-0.28502178360375313,-0.22033056171855336,-0.049480421749475895,1.151029398017954,-0.3008485397334138,-0.18515902972799422,iw8_pi_cpapa,vengefulxz%232126,5,0,0,0,0,0,0,1,0,0,0,1,0,0
364,-0.2738564317356038,-0.13912364980158787,-0.00363598445528844,1.3349041978834724,-0.29895030143164,-0.05876962138509994,iw8_sn_sbeta,Bdongowns,54,0,0,0,1,0,0,0,0,0,0,0,0,1
365,-0.3355368706965452,-0.29018978288729663,-0.3373834879569731,0.05192433639133078,-0.30830967083621913,-0.24027069034262835,iw8_pi_mike1911,Slzzpe-ttv,20,0,0,0,0,0,0,1,0,0,0,0,1,0
366,-0.1269724338584938,-0.21642979302385199,-0.18701373363203824,-0.46946144679810553,-0.02502396871733659,-0.2659894652961243,iw8_lm_pkilo,Damage decrease,19,0,0,1,0,0,0,0,0,0,0,0,0,1
367,-0.22713539624849352,-0.07529288934283768,-0.2658661657780407,-0.8008446115116447,-0.0536557297690915,-0.05803479924357149,iw8_lm_kilo121,D35tr0y3rx2002,59,0,0,1,0,0,0,0,0,0,0,0,1,0
368,-0.17022462216326642,0.2995355206843787,0.0477097853142015,1.4273322847717915,-0.2554226425951323,0.2939450065485585,iw8_sh_romeo870,CheekSlapper%231799,25,0,0,0,0,0,0,0,1,0,0,1,0,0
369,-0.0803597998458316,0.5247162589694141,0.44930705601128357,1.1608592065136167,-0.20293108066691495,0.5768515310370137,iw8_sn_delta,GodlyAcez-,23,0,0,0,0,0,0,0,0,0,1,0,1,0
370,-0.2977047561141752,-0.19550748820681718,0.08621911264131897,1.0526105825776062,-0.3053304912792686,-0.27921626384363646,iw8_sh_oscar12,xBxllin%231862,1,0,0,0,0,0,0,0,1,0,0,1,0,0
371,-0.1794387474913508,0.10804323930812815,0.3906261762747236,0.8952923196586636,-0.23941943913434477,0.39902457278712755,iw8_sn_sbeta,Pvt74thva,52,0,0,0,1,0,0,0,0,0,0,0,1,0
372,-0.3491954564769997,-0.27777824613142854,-0.27503505323687816,0.5529592832851697,-0.32676476543679783,-0.2674591095791812,iw8_sn_alpha50,Peppers%2311699,44,0,0,0,0,0,0,0,0,0,1,1,0,0
373,-0.282636951165896,-0.1338044197633587,-0.28053638571218065,2.5488010582019305,-0.3166671922481955,-0.14547863408545764,iw8_sh_charlie725,itsdrewjitsu,63,0,0,0,0,0,0,0,1,0,0,0,1,0
374,-0.1852924271115456,-0.056143661205212615,-0.016472426897660927,1.0086651819391497,-0.24738149423345157,0.204296705282087,iw8_pi_cpapa,ccCloudcc,42,0,0,0,0,0,0,1,0,0,0,0,1,0
375,-0.1691406074187859,-0.23345132914618535,-0.2273568384509232,-0.2576787104433183,-0.1252087679776208,-0.19618136185092105,iw8_lm_mgolf34,Los_Blancos44,34,0,0,1,0,0,0,0,0,0,0,0,1,0
376,-0.1429074506023574,-0.047987508479927866,0.027538232904759027,-0.30254456926938056,-0.08835130761817939,0.05880192125945287,iw8_ar_falpha,Hfe-,53,1,0,0,0,0,0,0,0,0,0,0,1,0
377,-0.31418178023027904,-0.1486982638704004,-0.08432219409305836,1.3475127474729793,-0.31722084508621284,-0.3144877266370023,iw8_sn_hdromeo,easyB%2321571,3,0,0,0,0,0,0,0,0,0,1,1,0,0
378,-0.10735176698339645,-0.21217440899326864,-0.19801639858264322,-0.30894871407831564,-0.04835648117663962,-0.1836893854449373,iw8_sm_victor,b Supreme d,13,0,0,0,0,0,0,0,0,1,0,0,0,1
379,-0.3126641595880063,-0.21465671634444225,-0.374059037792323,1.546068356287289,-0.3186445238125432,-0.16311436548214056,iw8_sh_mike26,b Supreme d,13,0,0,0,0,0,0,0,1,0,0,0,0,1
380,-0.33412765152872054,-0.300828242963755,-0.2438608358768307,1.1083242336568366,-0.3240755945092849,-0.3093439716463031,iw8_sn_sbeta,Slzzpe-ttv,20,0,0,0,1,0,0,0,0,0,0,0,1,0
381,0.06327215379783685,-0.0802575040451849,-0.06965197415891837,-0.3343613499041434,0.14753116579807396,0.1976833060083309,iw8_sm_augolf,CheekSlapper%231799,25,0,0,0,0,0,0,0,0,1,0,1,0,0
382,-0.3839923297748243,-0.37813438618601913,-0.46574791238069796,3.7174828064518346,-0.34851541264462266,-0.318896659486173,iw8_me_riotshield,Skyler Hacks V3,60,0,0,0,0,0,1,0,0,0,0,0,0,1
383,-0.37781344573128534,-0.3777797708501372,-0.46024657990539547,-0.9016082042251353,-0.33462136285247274,-0.3181618373446446,iw8_la_rpapa7,dtownjvr214,46,0,1,0,0,0,0,0,0,0,0,0,1,0
384,-0.06540039637200046,0.027190942727044577,-0.005469761947055938,-0.14233542800713675,-0.04614186982457018,0.2035618831405585,iw8_ar_scharlie,yungswagboi%231286,51,1,0,0,0,0,0,0,0,0,0,1,0,0
385,-0.328815979280766,-0.2540190186273382,-0.19985017607441075,0.7130107674466231,-0.31658809898562157,-0.3255100587599291,iw8_sn_mike14,Exeury,43,0,0,0,1,0,0,0,0,0,0,0,1,0
386,-0.36719010123537626,-0.39941130633893585,-0.454745247430093,-0.3529355988818251,-0.3294539363643107,-0.3997270950543031,iw8_sm_uzulu,cheesepufftyler,36,0,0,0,0,0,0,0,0,1,0,0,1,0
387,-0.3684909189287529,-0.398702075667172,-0.447410137463023,-0.4894096662731291,-0.3284784527925658,-0.40560567218653076,iw8_ar_scharlie,Iwakrawi,39,1,0,0,0,0,0,0,0,0,0,0,1,0
