hits,kills,kdRatio,headshots,accuracy,shots,deaths,weapon,weapontype,user,gametype,headShots
2917.0,867.0,1.608534322820037,162.0,0.21745937080661995,13414.0,539.0,iw8_sm_augolf,weapon_smg,vengefulxz%232126,battle,
3999.0,783.0,1.5474308300395256,219.0,0.2441242903363653,16381.0,506.0,iw8_sm_papa90,weapon_smg,vengefulxz%232126,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,vengefulxz%232126,battle,
10279.0,2233.0,2.0244786944696282,464.0,0.293937660852159,34970.0,1103.0,iw8_sm_mpapa5,weapon_smg,vengefulxz%232126,battle,
919.0,228.0,1.915966386554622,48.0,0.3151577503429355,2916.0,119.0,iw8_sm_smgolf45,weapon_smg,vengefulxz%232126,battle,
2553.0,651.0,1.7594594594594595,156.0,0.24132715757633047,10579.0,370.0,iw8_sm_beta,weapon_smg,vengefulxz%232126,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_victor,weapon_smg,vengefulxz%232126,battle,
8866.0,2718.0,2.0622154779969653,685.0,0.26768515443374297,33121.0,1318.0,iw8_sm_uzulu,weapon_smg,vengefulxz%232126,battle,
1212.0,895.0,1.7015209125475286,278.0,0.5090298194036119,2381.0,526.0,iw8_sn_sbeta,weapon_marksman,vengefulxz%232126,battle,
71.0,94.0,1.6206896551724137,18.0,0.29707112970711297,239.0,58.0,iw8_sn_crossbow,weapon_marksman,vengefulxz%232126,battle,
1484.0,1208.0,1.5708712613784135,270.0,0.5463917525773195,2716.0,769.0,iw8_sn_kilo98,weapon_marksman,vengefulxz%232126,battle,
1523.0,778.0,1.9257425742574257,203.0,0.3929308565531476,3876.0,404.0,iw8_sn_mike14,weapon_marksman,vengefulxz%232126,battle,
3.0,2.0,2.0,1.0,0.23076923076923078,13.0,0.0,iw8_sn_sksierra,weapon_marksman,vengefulxz%232126,battle,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_me_akimboblunt,weapon_melee,vengefulxz%232126,battle,
0.0,357.0,1.5657894736842106,0.0,0.0,0.0,228.0,iw8_me_akimboblades,weapon_melee,vengefulxz%232126,battle,
0.0,2944.0,1.2282019190654985,0.0,0.0,0.0,2397.0,iw8_knife,weapon_melee,vengefulxz%232126,battle,
1014.0,1143.0,1.76661514683153,336.0,0.4030206677265501,2516.0,647.0,iw8_sn_alpha50,weapon_sniper,Ketameme,psn,
622.0,723.0,2.0895953757225434,275.0,0.42544459644322846,1462.0,346.0,iw8_sn_hdromeo,weapon_sniper,Ketameme,psn,
601.0,508.0,2.0483870967741935,225.0,0.37751256281407036,1592.0,248.0,iw8_sn_delta,weapon_sniper,Ketameme,psn,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Ketameme,psn,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Ketameme,psn,0.0
0.0,307.0,,,,0.0,0.0,equip_frag,lethals,Ketameme,psn,0.0
0.0,184.0,,,,0.0,0.0,equip_thermite,lethals,Ketameme,psn,0.0
0.0,280.0,,,,0.0,0.0,equip_semtex,lethals,Ketameme,psn,0.0
0.0,117.0,,,,0.0,0.0,equip_claymore,lethals,Ketameme,psn,0.0
0.0,1176.0,,,,0.0,0.0,equip_c4,lethals,Ketameme,psn,0.0
0.0,48.0,,,,0.0,0.0,equip_at_mine,lethals,Ketameme,psn,0.0
0.0,279.0,,,,0.0,0.0,equip_throwing_knife,lethals,Ketameme,psn,0.0
0.0,64.0,,,,0.0,0.0,equip_molotov,lethals,Ketameme,psn,0.0
5055.0,1149.0,1.7622699386503067,290.0,0.21730719628578798,23262.0,652.0,iw8_lm_kilo121,weapon_lmg,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_lm_mkilo3,weapon_lmg,Ketameme,psn,
1899.0,528.0,1.962825278810409,122.0,0.18874863333664646,10061.0,269.0,iw8_lm_mgolf34,weapon_lmg,Ketameme,psn,
4856.0,1489.0,1.6434878587196469,302.0,0.2756115557069073,17619.0,906.0,iw8_lm_lima86,weapon_lmg,Ketameme,psn,
3945.0,766.0,2.169971671388102,172.0,0.2502061267203653,15767.0,353.0,iw8_lm_pkilo,weapon_lmg,Ketameme,psn,
3194.0,410.0,1.6141732283464567,140.0,0.3121274308609401,10233.0,254.0,iw8_lm_mgolf36,weapon_lmg,Ketameme,psn,
278.0,119.0,0.5560747663551402,0.0,0.3687002652519894,754.0,214.0,iw8_la_gromeo,weapon_launcher,Ketameme,psn,
214.0,292.0,0.6621315192743764,1.0,0.18641114982578397,1148.0,441.0,iw8_la_rpapa7,weapon_launcher,Ketameme,psn,
195.0,182.0,0.9479166666666666,0.0,0.21334792122538293,914.0,192.0,iw8_la_juliet,weapon_launcher,Ketameme,psn,
195.0,164.0,0.5815602836879432,7.0,0.2620967741935484,744.0,282.0,iw8_la_kgolf,weapon_launcher,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_la_mike32,weapon_launcher,Ketameme,psn,
1014.0,663.0,1.6053268765133173,170.0,0.4886746987951807,2075.0,413.0,iw8_pi_cpapa,weapon_pistol,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_pi_mike9,weapon_pistol,Ketameme,psn,
741.0,511.0,1.337696335078534,92.0,0.30207908683245005,2453.0,382.0,iw8_pi_mike1911,weapon_pistol,Ketameme,psn,
1165.0,485.0,1.4349112426035502,121.0,0.3078752642706131,3784.0,338.0,iw8_pi_golf21,weapon_pistol,Ketameme,psn,
2947.0,1732.0,0.9824163357912649,964.0,0.4217229536348025,6988.0,1763.0,iw8_pi_decho,weapon_pistol,Ketameme,psn,
1636.0,537.0,1.1673913043478261,155.0,0.32680783060327606,5006.0,460.0,iw8_pi_papa320,weapon_pistol,Ketameme,psn,
2661.0,931.0,1.6565836298932384,215.0,0.3366223908918406,7905.0,562.0,iw8_ar_falima,weapon_assault_rifle,Ketameme,psn,
6142.0,1333.0,1.7334200260078023,264.0,0.28838388581087426,21298.0,769.0,iw8_ar_tango21,weapon_assault_rifle,Ketameme,psn,
24116.0,5512.0,1.784396244739398,1404.0,0.2892681932133047,83369.0,3089.0,iw8_ar_mike4,weapon_assault_rifle,Ketameme,psn,
4456.0,1353.0,1.736842105263158,430.0,0.3264947245017585,13648.0,779.0,iw8_ar_falpha,weapon_assault_rifle,Ketameme,psn,
13897.0,2600.0,1.6763378465506125,841.0,0.2903738063896028,47859.0,1551.0,iw8_ar_mcharlie,weapon_assault_rifle,Ketameme,psn,
5245.0,1497.0,1.6396495071193866,333.0,0.29205412328080627,17959.0,913.0,iw8_ar_akilo47,weapon_assault_rifle,Ketameme,psn,
10380.0,2381.0,2.0212224108658745,620.0,0.27982207844723006,37095.0,1178.0,iw8_ar_kilo433,weapon_assault_rifle,Ketameme,psn,
4756.0,1430.0,1.6843345111896348,399.0,0.30927298738457537,15378.0,849.0,iw8_ar_scharlie,weapon_assault_rifle,Ketameme,psn,
2053.0,802.0,1.9140811455847255,154.0,0.3340927583401139,6145.0,419.0,iw8_ar_asierra12,weapon_assault_rifle,Ketameme,psn,
5872.0,1394.0,1.8586666666666667,500.0,0.2859368913128165,20536.0,750.0,iw8_ar_sierra552,weapon_assault_rifle,Ketameme,psn,
0.0,369.0,0.5103734439834025,0.0,0.0,0.0,723.0,iw8_me_riotshield,weapon_other,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sh_mike26,weapon_shotgun,Ketameme,psn,
3452.0,2878.0,1.734779987944545,406.0,0.7491319444444444,4608.0,1659.0,iw8_sh_charlie725,weapon_shotgun,Ketameme,psn,
1269.0,589.0,1.4471744471744472,64.0,0.5472186287192755,2319.0,407.0,iw8_sh_oscar12,weapon_shotgun,Ketameme,psn,
1570.0,1169.0,1.466750313676286,165.0,0.7893413775766717,1989.0,797.0,iw8_sh_romeo870,weapon_shotgun,Ketameme,psn,
1742.0,1033.0,1.5417910447761194,144.0,0.6390315480557593,2726.0,670.0,iw8_sh_dpapa12,weapon_shotgun,Ketameme,psn,
9095.0,1607.0,1.5541586073500968,483.0,0.2911890888134725,31234.0,1034.0,iw8_sm_mpapa7,weapon_smg,Ketameme,psn,
3176.0,720.0,1.9672131147540983,151.0,0.31639768878262603,10038.0,366.0,iw8_sm_augolf,weapon_smg,Ketameme,psn,
7784.0,1398.0,1.5278688524590165,296.0,0.28087900985097247,27713.0,915.0,iw8_sm_papa90,weapon_smg,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_charlie9,weapon_smg,Ketameme,psn,
23271.0,5732.0,1.6256381168462848,1441.0,0.27423783541723135,84857.0,3526.0,iw8_sm_mpapa5,weapon_smg,Ketameme,psn,
5150.0,1547.0,1.8842874543239951,487.0,0.3216940470985071,16009.0,821.0,iw8_sm_smgolf45,weapon_smg,Ketameme,psn,
3969.0,908.0,1.911578947368421,207.0,0.2671647819063005,14856.0,475.0,iw8_sm_beta,weapon_smg,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sm_victor,weapon_smg,Ketameme,psn,
3599.0,919.0,2.0559284116331096,236.0,0.3058813530511644,11766.0,447.0,iw8_sm_uzulu,weapon_smg,Ketameme,psn,
1784.0,1413.0,1.3893805309734513,487.0,0.5095686946586689,3501.0,1017.0,iw8_sn_sbeta,weapon_marksman,Ketameme,psn,
70.0,104.0,1.5757575757575757,20.0,0.2880658436213992,243.0,66.0,iw8_sn_crossbow,weapon_marksman,Ketameme,psn,
1290.0,1155.0,1.3414634146341464,415.0,0.47270062293880544,2729.0,861.0,iw8_sn_kilo98,weapon_marksman,Ketameme,psn,
1550.0,1000.0,1.8796992481203008,612.0,0.4154382203162691,3731.0,532.0,iw8_sn_mike14,weapon_marksman,Ketameme,psn,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,iw8_sn_sksierra,weapon_marksman,Ketameme,psn,
2.0,658.0,0.6476377952755905,0.0,2.0,0.0,1016.0,iw8_knife,weapon_melee,Ketameme,psn,
1105.0,1270.0,3.12807881773399,524.0,0.5454096742349457,2026.0,406.0,iw8_sn_alpha50,weapon_sniper,Vegeta%2312910,battle,
543.0,579.0,4.5234375,313.0,0.724,750.0,128.0,iw8_sn_hdromeo,weapon_sniper,Vegeta%2312910,battle,
662.0,710.0,8.068181818181818,526.0,0.8487179487179487,780.0,88.0,iw8_sn_delta,weapon_sniper,Vegeta%2312910,battle,
451.0,483.0,4.689320388349515,103.0,0.5337278106508876,845.0,103.0,iw8_sn_xmike109,weapon_sniper,Vegeta%2312910,battle,
0.0,0.0,,,,0.0,0.0,equip_gas_grenade,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_snapshot_grenade,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_decoy,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_smoke,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_concussion,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_hb_sensor,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_flash,tacticals,Vegeta%2312910,battle,0.0
0.0,0.0,,,,0.0,0.0,equip_adrenaline,tacticals,Vegeta%2312910,battle,0.0
